item_id,price,developer,release_date
556920,14.99,Infernal Anvil Games,2017-10-16
410830,14.99,Supertype,2017-10-16
736330,0.99,Myarcadegames Studios,2017-10-16
725640,1.99,DUEL,2017-10-16
512160,1.99,Gestalt Development Studio,2017-10-16
722730,19.99,Grid Sage Games,2017-10-16
726070,0.99,Fabio Cunha,2017-10-16
704510,14.99,Nitrous Butterfly,2017-10-16
678800,Free To Play,Ninja Kiwi,2017-10-16
710820,3.99,Fazz Brothers,2017-10-16
700830,2.99,Thalasse Games,2017-10-16
685760,6.99,Nijumi Games,2017-10-16
717060,1.99,Leonardo Alexandrino,2017-10-16
708120,49.99,PF3D,2017-10-16
717000,4.99,Harrison Went,2017-10-14
660340,Free To Play,Steven Taylor,2017-10-14
717190,Free To Play,Dave Gumble,2017-10-15
724510,4.99,Why Not Games,2017-10-14
718980,0.99,A.Lepunov,2017-10-16
717820,2.99,Caden Goodwin,2017-10-16
692680,4.99,Bemoworld Studios,2017-10-15
721940,0.99,ZtarLab,2017-10-15
719740,3.99,Sylvain Seccia,2017-10-16
673920,9.99,STUDIO MUNGO,2017-10-16
715070,9.99,Code Horizon,2017-10-13
493900,39.99,Realmforge Studios,2017-10-13
723790,Free To Play,Home Net Games,2017-10-13
723960,12.99,ERS G Studios,2017-10-13
724840,19.99,Trion Worlds,2017-10-13
677700,1.99,SluggishtacoGames,2017-07-10
697930,0.99,ANV Team,2017-10-10
657020,2.99,10ravens s.r.o.,2017-10-13
569720,Free To Play,Spasman Games,2017-10-13
626491,9.99,Spasman Games,2017-10-13
699470,4.99,Avekvist,2017-10-13
462940,29.99,Factus Games,2017-10-13
549940,1.99,Alder Games,2017-10-13
699100,7.99,TotalDistraction,2017-10-13
690710,13.99,"Mindware Co.,Ltd.",2017-10-13
700560,14.99,Xenturion,2017-10-13
706400,1.99,Kev Jackson,2017-10-13
715010,0.99,Nickervision Studios,2017-10-13
567690,14.99,vNovel Interactive / Team BG,2017-10-13
724030,0.99,Xivek's Toybox,2017-10-17
700320,3.99,Immersed Games,2017-10-13
664320,7.99,Daylight Studios,2017-10-13
719100,0.99,RewindApp,2017-10-13
710790,199.99,EvilCoGames,2017-10-13
660220,0.99,Coconut Tree Studio,2017-06-16
462088,9.99,"KADOKAWA,Murray Atkinson",2017-10-12
406074,4.99,"KADOKAWA,Sherman3D",2017-10-12
732760,7.99,"Beamz Interactive, Inc.",2017-10-12
433530,19.99,JetCat Games,2017-10-12
681340,3.99,BOBAFETTA,2017-10-12
708920,3.99,Sergey Lir,2017-10-12
724340,2.99,Hail Mary Games,2017-10-12
684230,9.99,Diel Mormac Games,2017-12-11
654176,24.99,NS STUDIO,2017-10-13
592815,2.99,Stegalosaurus Game Development,2017-10-13
636460,39.99,Alternative Software Ltd,2017-10-13
609826,29.99,Just Flight,2017-10-13
643670,15.99,Chris Bell - Creative Design Studios,2017-10-13
683630,9.99,Golden Age Creative,2017-10-13
689630,3.99,Golden Age Creative,2017-10-13
658630,6.99,RKTime,2017-10-13
719550,0.99,Etiquete,2017-10-12
706210,1.99,Real Maxwell,2017-10-12
729540,4.99,Stroboskop,2017-10-12
719330,1.99,"IllFonic, LLC",2017-10-12
730530,3.99,JetCat Games,2017-10-12
730480,3.99,JetCat Games,2017-10-12
730500,3.99,JetCat Games,2017-10-12
726700,3.99,JetCat Games,2017-10-12
729760,3.99,JetCat Games,2017-10-12
702270,0.99,Paulo A. M. Villalva,2017-10-11
730350,0.99,JetCat Games,2017-10-12
723700,0.99,Star Legion,2017-10-11
695650,3.99,洋葱头科技,2017-10-11
634150,8.99,Compot,2017-10-12
724460,5.99,Crazysoft Limited,2016-01-21
717380,19.99,DigitalWolfByte,2017-10-12
700490,10.99,wei,2017-09-05
728980,4.99,Amazu Media,2017-10-03
722940,0.99,Dexion Games,2017-10-12
722240,0.99,Dexion Games,2017-10-12
562398,19.99,Victory Works,2017-10-12
376944,39.99,Trains &amp; Drivers,2017-10-12
709140,7.99,Vidas Salavejus,2017-10-12
508200,3.99,Uruca Game Studio,2017-08-22
673730,5.99,Mark France,2017-10-12
696060,3.99,empty assembly,2017-10-12
601430,59.99,Tango Gameworks,2017-10-12
660160,29.99,Byzantine Games,2017-10-12
730340,0.99,Unknown Hero,2017-10-11
686680,9.99,Progorion,2017-10-12
699680,0.99,Koker_007,2017-10-11
715840,1.99,"CSM,Excellente23",2017-10-11
725420,0.99,"CSM,Excellente23",2017-10-13
731540,Free,Okinawa Sunrise,2017-10-11
729130,4.99,Bjarki Arge Andreasen,2017-10-05
722010,3.99,Golden Bear's GAMEWORKS,2017-09-23
732200,14.99,"SmiteWorks USA, LLC",2017-10-10
714270,Free To Play,"imos AG,MOS Consult",2017-05-22
663380,15.99,BKOM Studios,2017-10-11
716150,2.99,Anxious Neck Games,2017-10-11
723770,2.99,Classplash,2017-10-11
677650,9.99,Cublo,2017-10-11
714050,0.99,DOT Entertainment,2017-10-11
710640,7.99,IHS,2017-10-11
718910,9.99,ANDORE,2017-10-11
686500,14.99,Stroboskop,2017-10-11
731220,0.99,For Kids,2017-10-11
570050,34.99,"Moss Co., Ltd.",2017-10-10
715430,4.99,Slayers' Stronghold Studios,2017-10-10
718660,0.99,Anime squad,2017-09-01
730070,4.99,"Beamz Interactive, Inc.",2017-10-10
714350,1.99,ILLUMICORP,2017-09-11
661490,4.99,Startreming,2017-10-10
721350,7.99,Beard Games Studio,2017-10-10
675290,1.99,"Psyonix, Inc.",2017-10-09
675280,1.99,"Psyonix, Inc.",2017-10-09
714280,1.99,Grid Game,2017-10-10
731780,7.99,"SmiteWorks USA, LLC",2017-10-10
732170,5.99,"SmiteWorks USA, LLC",2017-10-10
716600,4.99,JDRumble,2017-10-10
719370,3.99,Pixel Guy,2017-10-10
673940,Free to Play,TeamTop Games,2017-10-10
722220,2.99,Dexion Games,2017-10-10
657470,6.99,Jujubee S.A.,2017-10-10
718840,4.99,GraphXGames,2017-10-10
722020,0.99,Blender Games,2017-10-10
583860,49.99,Ben Vista Ltd.,2017-10-10
656090,0.99,ZuoBuLaiGame,2017-10-10
716130,2.99,NeuralSoft,2017-10-02
718090,4.99,IndieMax,2017-10-10
703050,4.99,Kool2Play Sp. z o.o.,2017-09-21
656880,2.99,Just1337 Studio,2017-09-22
687900,3.99,Bento Studio,2017-10-10
485390,4.99,Proteus Studios,2017-10-10
623170,6.99,rokaplay,2017-10-09
722340,2.99,Boogygames Studios,2017-10-10
719130,5.99,in Principle Games,2017-10-10
715370,0.99,Myarcadegames Studios,2017-10-09
704660,4.99,JB,2017-10-09
520370,4.99,OnionMilk,2017-10-09
666840,Free,Monolith Productions,2017-10-09
561950,Free,"Monolith Productions, Inc.",2017-10-09
356190,59.99,Monolith Productions,2017-10-09
668170,Free to Play,Homewreckers Studio,2017-10-09
629580,2.99,Monolith Productions,2017-10-09
716270,39.99,Monolith Productions,2017-10-09
722540,39.99,Joseph MacDonald,2017-10-12
717950,0.99,"38,9_Degrees",2017-10-07
719610,0.99,"38,9_Degrees",2017-10-07
591090,9.99,ECC GAMES SP. Z O.O.,2017-10-07
665270,9.99,SlimeSmile,2017-10-07
679030,3.99,RF,2017-10-07
720470,1.99,Vyacheslav Shilikhin,2017-10-07
532980,14.99,Bobbates LLC.,2017-10-07
700610,0.99,David Sof,2017-09-24
698610,2.99,Kirill Kupryakhin,2017-10-09
349510,9.99,"+Mpact Games, LLC.",2017-10-09
712610,1.99,PianoB Studio,2017-10-09
712810,3.99,DaFu Studio,2017-10-09
720840,0.99,Semen Rodin,2017-10-09
685990,0.99,Donbass Games,2017-10-09
686580,9.99,Corwin Peters,2017-10-11
711460,1.99,Tech Warrior-Dylan Dugan,2017-10-06
568060,9.99,IN|Framez Technology Corp.,2017-10-09
339250,19.99,WINGED SAKURA GAMES,2017-10-06
724720,5.99,Reiza Studios,2017-10-06
678310,7.99,Made of Bits,2017-10-06
721880,4.99,WINGED SAKURA GAMES,2017-10-06
721870,1.99,WINGED SAKURA GAMES,2017-10-06
402330,2.99,All Seeing Eye Games,2017-10-06
727400,Free To Play,Worthing &amp; Moncrieff,2017-10-05
679560,99.99,CyberLink,2017-09-26
664190,2.99,Red Chain Games Ltd.,2017-10-06
679540,59.99,CyberLink,2017-10-03
679570,129.99,CyberLink,2017-10-03
720000,1.99,"V34D4R,Yolick",2017-10-06
713380,1.99,Fürst,2017-10-06
384740,4.99,Ionized Games,2017-10-07
711480,1.99,Akumu Games,2017-09-06
715320,9.99,magnussoft,2017-10-06
598960,24.99,Jan Zelený,2017-10-06
709590,7.99,Jason Crosby,2017-10-06
685080,9.99,Maple Flag,2017-10-06
699860,9.99,HexWar Games,2017-10-06
603330,4.99,Tryzna83,2017-10-06
694370,1.99,Pilgrim Adventures,2017-10-06
723950,12.99,Top Evidence Studio,2017-10-06
701690,Free,The Revera Corporation,2017-10-05
715460,0.99,tamationgames,2017-10-05
694790,6.99,Jamo Games,2017-10-05
693760,Free,Ionized Games,2017-09-15
674360,0.99,Parrott Studios,2017-10-05
719460,0.99,Crankies Smartworks,2017-10-05
701900,Free To Play,Simple Blue,2017-10-05
699080,4.99,Mikołaj Spychał,2017-10-05
727080,9.99,"SmiteWorks USA, LLC",2017-10-05
718350,1.99,Myarcadegames Studios,2017-10-05
656450,9.99,Sigma Team Inc.,2017-10-05
634120,9.99,Davit Andreasyan,2017-10-05
630917,24.99,Turbulent Designs,2017-10-05
628650,9.99,Red Phoenix Studios,2017-10-05
661080,0.99,EHTechnology,2017-10-05
517780,24.99,Auroch Digital,2017-10-05
698250,4.99,Exordium Games,2017-10-05
713260,1.99,凝冰剑斩,2017-10-05
715920,9.99,Little Green Men Games,2017-10-05
726660,2.99,JoyBits Ltd.,2017-10-05
562250,13.99,Autarca,2017-10-05
707960,4.99,Okinawa Sunrise,2017-10-05
727630,2.99,Stas Shostak,2017-10-05
730210,9.99,Survios,2017-10-05
661620,2.99,MetamorphoGames,2017-10-05
680360,16.99,Vox,2018-02-08
399837,3.99,Ronimo Games,2017-10-05
728060,4.99,"SmiteWorks USA, LLC",2017-10-05
727940,4.99,"SmiteWorks USA, LLC",2017-10-05
621925,19.99,Union Workshop,2017-10-05
715470,0.99,"Metal Fox,Nullysun Studio",2017-10-04
638000,8.99,Huge Calf Studios,2017-10-04
300380,16.06,"Pixel Dash Studios, EQgames",2017-10-04
717450,0.99,Brzezinski,2017-10-05
679270,1.99,"Antaria, LLC",2017-10-04
596760,9.99,Saber Interactive,2017-10-04
689570,11.99,Cosmic Ray Studio,2017-10-04
713340,1.99,Silver Dog Games,2017-09-10
723920,12.99,Blam! Games,2017-10-04
696810,29.99,Coin Operated Games,2017-10-04
727890,4.99,"SmiteWorks USA, LLC",2017-10-05
680340,12.99,Woblyware,2017-10-04
722760,5.99,Sapphire Dragon Productions,2017-10-04
728000,4.99,"SmiteWorks USA, LLC",2017-10-05
722770,1.99,Sapphire Dragon Productions,2017-10-04
661380,0.99,Frostflake Studios,2017-10-04
451020,4.68,Airship Syndicate,2017-10-03
709170,7.99,Ubisoft Montreal,2017-10-03
619230,13.99,Wolfgang Lueger,2017-10-03
720930,1.99,MyDream Interactive Inc.,2017-10-03
695560,9.99,Aggroblakh,2017-10-03
726140,6.99,No Wand Studios,2017-10-04
660980,9.99,Bad Gravity,2017-10-03
714320,0.99,GamersHype Productions,2017-10-03
706350,4.99,Joshua Keith,2017-08-19
716190,1.99,Marcos Rocha,2017-10-03
720170,0.99,Marcos Rocha,2017-10-03
727440,9.99,"Pixel Dash Studios, EQ",2017-10-03
680980,2.99,Unbound Creations,2017-10-03
495580,12.99,KAVA Game Studio,2017-10-03
708850,1.99,Chronicle Games,2017-10-03
608630,5.99,Amilton Neves,2017-10-03
638060,12.99,Alpha Strike Games Limited,2017-10-03
701890,14.99,Intersect Games,2017-10-04
717900,0.99,Striped Rocket,2017-09-23
691520,Free,4th cluster,2017-10-04
711510,Free To Play,4th cluster,2017-10-04
702190,4.99,Hamsters Gaming,2017-10-04
723800,8.99,Alternative Software Ltd,2017-10-04
718360,0.99,Dexion Games,2017-10-04
709550,0.99,piximo interactive,2017-10-04
722810,5.99,Fair Games,2017-09-23
695743,131.4,CCP,2017-10-03
697370,16.99,Blueshift Media,2017-10-04
709380,0.99,Giorgi Abelashvili,2017-10-03
646460,9.99,Lite Microsystems,2017-10-04
703250,0.99,WHITEROCK games,2017-10-03
682590,4.99,Retro Army Limited,2017-10-03
716310,4.99,baKno Games,2011-01-11
580661,Free To Play,Zen Studios,2017-10-03
711022,49.99,Edge Case Games Ltd.,2017-10-03
711023,99.99,Edge Case Games Ltd.,2017-10-03
711020,9.99,Edge Case Games Ltd.,2017-10-03
710450,0.99,bch waves,2017-10-03
711021,19.99,Edge Case Games Ltd.,2017-10-03
711140,4.99,MSRX22,2017-10-02
711720,4.99,Fade Away,2017-09-01
706280,3.99,Rebelware Games,2017-09-29
714620,0.99,LillyWelland inc.,2017-10-02
529520,24.99,Digital Dreams Entertainment LLC,2017-10-31
710400,7.99,Denis Isakov,2017-06-30
710970,4.99,Thylacine Studios,2017-09-29
680880,9.99,"God Inspired Games,Alkain Studios LLC",2017-09-29
700480,Free,Microsoft Game Studios,2017-09-29
711230,9.99,Titus Interactive,1992-01-01
421710,9.99,Circus,2017-09-29
717370,0.99,Dexion Games,2017-10-02
716850,3.99,Myarcadegames Studios,2017-10-02
386710,9.99,Nicholas Hydock,2017-10-02
721410,3.99,Total Mayhem Games,2017-10-02
715340,1.99,Striped Rocket,2017-09-26
716930,4.99,Cosmo D,2017-10-02
711150,0.99,RewindApp,2017-10-02
402940,4.99,Darkelite Studio Inc,2017-10-02
717620,5.99,Audio 4n6,2017-09-21
710480,0.99,Step Dad Productions,2014-05-31
704040,Free To Play,Autotelic Games LLC,2017-10-02
723910,12.99,Vast Studios,2017-10-02
710330,0.99,putilin_industries,2017-10-02
717200,1.99,Danilo Valeite,2017-09-25
660390,9.99,Hebi Studios,2017-09-29
714840,19.99,Arcade Distillery,2017-09-29
725880,2.99,"Pixel Dash Studios, EQ",2017-09-29
544630,19.99,Arc System Works,2017-09-29
693750,19.99,Benjamin Rommel Games,2017-09-29
665120,7.99,Linkflag Studio,2017-11-10
710440,0.99,bch waves,2017-09-29
707870,0.99,Anatoly Konstantinov,2017-09-29
683430,4.99,Fabio Biancarelli,2017-09-29
711970,8.99,Two thousand and one entertainment studio,2017-09-28
716790,4.99,Creobit,2017-09-26
707860,8.99,Mathias,2017-09-29
674250,4.99,Pixel by Pixel Studios Inc.,2017-09-29
706390,1.99,Sacada,2017-09-29
704710,9.99,StudioMDHR Entertainment Inc.,2017-09-29
564480,3.99,gamifi.cc games,2017-09-29
268910,19.99,StudioMDHR Entertainment Inc.,2017-09-29
715980,1.99,Vyacheslav Shilikhin,2017-09-29
696250,14.99,Blueplant Entertainment,2017-09-29
715720,0.99,Yah_Shi,2017-09-29
595280,9.99,"Imperium42® Game Studio,Dylan ""Xblade"" Hunt,Elsa ""FieryElsa"" Hunt,Boslof,Arnoldas ""Arnenzo"" Jegorovas,Adityaraj ""Adiart"" Jain,Mel ""Xed"" Kim,Stephen ""Teahacker"" Wise,Dan ""ISWThunder"" Holzhauer",2017-09-29
616690,2.99,"Fisher Wagg,Simon Wagg,Aaron Taylor",2017-09-29
695980,12.99,Domini Games,2017-09-29
619010,1.99,Painted Sky Studios,2017-09-29
703870,1.99,Educational Games,2017-09-29
654690,14.99,NIGHTBOX,2017-09-29
723000,Free,Quiet River,2017-09-29
684170,4.99,Tooth Decay Entertainment,2017-09-29
672010,4.99,PixelBot Games,2017-09-28
684530,9.99,Rocket Hammer,2017-09-28
706980,4.99,ARS,2017-09-28
719090,1.99,AlyStudio,2017-09-28
554180,16.99,Ithaqua Labs,2017-09-28
593670,0.99,TrerPlay,2017-09-27
681290,0.99,"Zelun,Tio_jolo",2017-09-27
713680,0.99,NedoStudio,2017-09-27
595560,6.99,Cloak and Dagger Games,2017-09-27
714830,0.99,Cloak and Dagger Games,2017-09-27
714831,0.99,Cloak and Dagger Games,2017-09-27
707280,29.99,Individual Software,2017-09-27
641950,9.99,Morganti Livio,2017-09-28
616520,3.99,SUSAN.,2017-09-27
515890,9.99,Jonathan Stoffer,2017-09-27
722720,3.99,Jonathan Stoffer,2017-09-27
723320,Free,G.rev Ltd.,2017-09-27
707330,Free,Syu-Syu,2017-09-27
435370,Free,Ithaqua Labs,2017-09-27
712330,4.99,Fantasy Flight Games,2017-09-27
698224,Free,G.rev Ltd.,2017-09-27
698223,Free,G.rev Ltd.,2017-09-27
723200,0.99,PinkySwear,2017-09-27
701960,0.99,André Bertaglia,2017-09-27
695110,6.99,Neox Studios,2017-09-28
648340,4.99,3DDUO,2017-09-28
698480,6.99,Crenetic GmbH Studios,2017-09-28
690610,Free To Play,Dreamz Studio,2017-09-28
709400,0.99,Outlaw,2017-09-28
499140,12.99,Benn Powell,2017-09-28
690400,2.99,AMG GAMES,2017-09-28
707000,4.99,Renaissance,2017-09-28
696620,0.99,Magenta Factory,2017-09-28
721052,9.99,"KADOKAWA,Sherman3D",2017-09-28
721053,14.99,KADOKAWA,2017-09-28
721054,19.99,KADOKAWA,2017-09-28
721050,6.99,"KADOKAWA,Vexed Enigma",2017-09-28
721060,9.99,"KADOKAWA,Celianna",2017-09-28
721051,19.99,"KADOKAWA,Celianna",2017-09-28
439350,44.98,ALLM,2017-09-28
717030,Free,ALLM,2017-09-28
717031,14.99,ALLM,2017-09-28
717032,29.99,ALLM,2017-09-28
562373,19.99,Master Key Simulations,2017-09-28
688370,4.99,Dnovel,2017-12-22
594570,59.99,Creative Assembly,2017-09-28
724020,9.99,Noble Empire Corp.,2017-09-27
706920,0.99,自由愉悦小黄猫(Free pleasure little yellow cat),2017-09-27
646100,9.99,"Acuze Interactives,Winterbyte",2017-09-27
702840,Free,BunchOD00dz,2017-09-27
714670,1.99,Vyacheslav Shilikhin,2017-09-27
702090,2.99,BunchOD00dz,2017-09-27
311260,29.99,GolemLabs,2017-09-26
708522,9.99,CCP,2017-09-26
404680,19.99,Runic Games,2017-09-26
719530,9.99,Runic Games,2017-09-26
257030,19.99,GameCrafterTeam,2017-09-26
414740,39.99,Lion game Lion,2017-09-26
707080,24.99,Lion Game Lion,2017-09-26
709890,3.99,CoolGameZ,2017-09-26
696710,8.99,Dikobraz Games,2017-09-26
713690,4.99,Vertigo Gaming Inc.,2017-09-26
700920,1.99,Albin Bernhardsson,2017-09-26
720860,9.99,Lion game Lion,2017-09-26
704340,Free,Oryzhon Studios,2017-09-26
722740,4.99,"SmiteWorks USA, LLC",2017-09-26
710000,5.99,"SmiteWorks USA, LLC",2017-09-26
721470,1.99,Ragıp Hatunoğlu,2017-10-10
722690,7.99,"SmiteWorks USA, LLC",2017-09-26
637743,9.99,Ubisoft - San Francisco,2017-09-26
717100,Free,"SmiteWorks USA, LLC",2017-09-26
637744,2.99,Ubisoft - San Francisco,2017-09-26
637746,2.99,Ubisoft - San Francisco,2017-09-26
637745,2.99,Ubisoft - San Francisco,2017-09-26
637747,2.99,Ubisoft - San Francisco,2017-09-26
712380,0.99,For Kids,2017-09-26
708521,4.99,CCP,2017-09-26
708530,39.99,CCP,2017-09-26
705200,0.99,"51Pegasi Studios,Connor Lourenco",2017-09-18
708520,1.99,CCP,2017-09-26
700800,4.99,CCP,2017-09-26
646661,9.99,Zen Studios,2017-09-26
646660,9.99,Zen Studios,2017-09-26
713830,1.99,CRJ Games,2017-09-26
646673,9.99,Zen Studios,2017-09-26
722710,4.99,"SmiteWorks USA, LLC",2017-09-26
646662,9.99,Zen Studios,2017-09-26
646663,6.99,Zen Studios,2017-09-26
646664,9.99,Zen Studios,2017-09-26
646666,9.99,Zen Studios,2017-09-26
646667,4.99,Zen Studios,2017-09-26
442120,202.76,Zen Studios,2017-09-26
646668,10.99,Zen Studios,2017-09-26
646669,9.99,Zen Studios,2017-09-26
646670,9.99,Zen Studios,2017-09-26
646671,4.99,Zen Studios,2017-09-26
646672,9.99,Zen Studios,2017-09-26
657421,9.99,Zen Studios,2017-09-26
657422,9.99,Zen Studios,2017-09-26
657420,9.99,Zen Studios,2017-09-26
657423,4.99,Zen Studios,2017-09-26
646665,9.99,Zen Studios,2017-09-26
709220,0.99,Dexion Games,2017-09-26
688241,5.99,"KOEI TECMO GAMES CO., LTD.",2017-09-26
704150,79.99,"KOEI TECMO GAMES CO., LTD.",2017-09-26
688242,5.99,"KOEI TECMO GAMES CO., LTD.",2017-09-26
657424,9.99,Zen Studios,2017-09-26
688243,5.99,"KOEI TECMO GAMES CO., LTD.",2017-09-26
688244,5.99,"KOEI TECMO GAMES CO., LTD.",2017-09-26
688245,5.99,"KOEI TECMO GAMES CO., LTD.",2017-09-26
688246,5.99,"KOEI TECMO GAMES CO., LTD.",2017-09-26
688247,5.99,"KOEI TECMO GAMES CO., LTD.",2017-09-26
676910,9.99,ARTIFACTS,2017-09-26
704550,0.99,PinkySwear,2017-09-23
695420,4.99,Pretty Bat Games,2017-09-23
682970,Free To Play,Talpel Games,2017-09-23
566410,Free,Bruno MARTIOL,2017-09-24
662380,3.99,Bulls Bros,2017-09-24
447920,0.99,Retraissance,2017-09-24
719900,199.99,Striped Rocket,2017-09-26
709720,1.99,Exciting Game,2017-09-25
713600,0.99,LillyWelland inc.,2017-09-25
710490,10.99,Frontier Developments,2017-09-25
711090,0.99,SlyGames,2017-09-25
711080,0.99,SlyGames,2017-09-25
711100,0.99,SlyGames,2017-09-25
686090,9.99,Amazastrophic,2017-09-25
632580,7.99,D. Scott Nettleton,2017-09-25
710390,0.99,DDFG,2017-09-02
718420,7.99,"SmiteWorks USA, LLC",2017-09-25
709670,0.99,"David Nguyen,David Chang",2017-09-25
718460,7.99,"SmiteWorks USA, LLC",2017-09-25
718480,6.99,"SmiteWorks USA, LLC",2017-09-25
718390,5.99,"SmiteWorks USA, LLC",2017-09-25
440650,17.99,Stray Fawn Studio,2016-09-15
712900,3.99,Stray Fawn Studio,2017-09-21
710300,2.99,HeroCraft,2017-09-21
553210,17.99,HeroCraft,2017-09-21
386100,14.99,QuantumSquid Interactive,2017-09-21
589290,19.99,Anvil Game Studios,2017-09-21
521790,24.99,"Fair Weather Studios, LLC",2017-09-21
702660,1.99,IllFonic,2017-09-21
697800,0.99,Chris Antoni,2017-09-21
701020,0.99,Zain ul Hassan,2017-09-21
648301,29.99,Slightly Mad Studios,2017-09-21
699090,2.99,Magic Pixel Kft.,2017-09-21
704950,1.99,Johnny Ginard,2017-09-22
687280,Free To Play,"Dark Polygon Ltda.,Jalomot Ltda.",2017-09-21
699240,0.99,Heaven Brotherhood,2017-09-21
639300,19.99,Creative Storm Entertainment,2017-09-21
720110,Free,Jason Godbey,2017-09-21
409570,5.99,"Tim Pinder,David Franco Campos,Zak Eidsvoog,David Thor Fjalarsson",2017-09-21
720900,4.99,Daybreak Game Company,2017-09-21
702080,6.99,Great God,2017-09-21
718690,9.99,Image &amp; Form,2017-09-22
707770,9.99,Capt McCay Soft,2017-09-22
708171,Free,Kevin Nitschmann,2017-09-22
714230,99.99,Panoramik Inc,2017-09-22
669320,10.99,"Shanghai Yi Ming Network Technology Co., Ltd.",2017-10-01
712440,2.99,Robert Ayodele Mensah,2017-09-21
623263,4.99,Matrix Trains,2017-09-22
706380,6.99,Sacada,2017-09-22
623265,4.99,Matrix Trains,2017-09-22
623264,4.99,Matrix Trains,2017-09-22
691250,6.99,Mike Wiering,2017-09-22
645240,6.99,Yaida,2017-09-22
705440,0.99,rusty games,2017-09-22
411920,49.99,Eagle Dynamics SA,2017-09-22
702300,4.99,Notus Games Ltd,2017-09-22
629840,5.99,Krealit,2017-09-22
436180,Free To Play,MercurySteam,2017-09-22
703210,0.99,For Kids,2017-09-22
462600,9.99,MercurySteam,2017-09-22
709160,8.99,Format,2017-09-01
571310,19.99,Image &amp; Form,2017-09-22
707600,0.99,putilin_industries,2017-09-22
675940,0.99,Shevchenko Technology,2017-09-19
714850,9.99,Codename Entertainment Inc.,2017-09-20
714860,19.99,Codename Entertainment Inc.,2017-09-20
714861,29.99,Codename Entertainment Inc.,2017-09-20
693300,0.99,Tvee Games,2017-09-20
604040,4.99,Maulidan Games,2017-09-20
614350,2.99,"SmiteWorks USA, LLC",2017-09-20
614300,2.99,"SmiteWorks USA, LLC",2017-09-20
287220,9.99,Alientrap,2017-09-20
708610,1.99,Manic Mind Game Lab,2017-09-20
398810,59.99,PGN Inc,2017-09-20
405190,11.99,Skunkwerks Kinetic,2017-09-20
668630,1.99,HL-Galgame,2017-09-20
693830,9.99,Nimbus Interactive,2017-09-21
614290,2.99,"SmiteWorks USA, LLC",2017-09-20
679770,12.99,Nitreal,2017-09-21
710080,0.99,Verymax,2017-10-10
708500,49.99,Targem Games,2017-09-21
719670,69.99,Targem Games,2017-09-21
708490,9.99,Targem Games,2017-09-21
701620,1.99,yang1zhi,2017-09-21
699160,4.99,Shaman Games Studio,2017-08-31
711310,14.99,Chickenpig Software,2017-09-21
710120,0.99,Ripknot Systems,2017-09-21
621924,19.99,Dovetail Games,2017-09-21
391530,12.99,Tarhead Studio,2017-09-21
